Sub_tariff,6_digits,CIIU4,description,avgtariff
4911910000,491191,5819,"Estampas, grabados y fotografías.",0.150000006
4911911000,491191,5819,"Estampas, grabados y fotografías, para la enseñanza.",0.150000006
4911919000,491191,5819,"Las demás estampas, grabados y fotografías.",0.150000006
4911990000,491199,1811,"Los demás impresos, incluidas las estampas, grabados y fotografías.",0.150000006
4911990000,491199,1811,"Los demás impresos, incluidas las estampas, grabados y fotografías.",0.150000006
4911990010,491199,1811,Formularios oficiales de gobiernos para uso en servicio de aviación.,0.150000006
4911990090,491199,1811,"Los demás impresos, incluidas las estampas, grabados y fotografías.",0.150000006
5001000000,500100,149,Capullos de seda aptos para el devanado.,0.050000001
5001000000,500100,149,Capullos de seda aptos para el devanado.,0.050000001
5002000000,500200,1311,Seda cruda (sin torcer).,0.050000001
5002000000,500200,1311,Seda cruda (sin torcer).,0.050000001
5003000000,500300,1311,"Desperdicios de seda (incluidos los capullos no aptos para el devanado, desperdicios de hilados e hilachas).",0.100000001
5003100000,500310,1311,"Desperdicios de seda (incluidos los capullos de seda no devanables, los desperdicios de hilados y las hilachas), sin cardar ni peinar.",
5003100000,500310,1311,"Desperdicios de seda (incluidos los capullos de seda no devanables, los desperdicios de hilados y las hilachas), sin cardar ni peinar.",
5003900000,500390,1311,Los demás desperdicios de seda.,
5003900000,500390,1311,Los demás desperdicios de seda.,
5004000000,500400,1311,Hilados de seda (excepto los hilados de desperdicios de seda) sin acondicionar para la venta al por menor.,0
5004000000,500400,1311,Hilados de seda (excepto los hilados de desperdicios de seda) sin acondicionar para la venta al por menor.,0
5005000000,500500,1311,Hilados de desperdicios de seda sin acondicionar para la venta al por menor.,0
5005000000,500500,1311,Hilados de desperdicios de seda sin acondicionar para la venta al por menor.,0
5006000000,500600,1311,"Hilados de seda o de desperdicios de seda, acondicionados para la venta al por menor; pelo de mesina (crin de florencia).",0.100000001
5006000000,500600,1311,"Hilados de seda o de desperdicios de seda, acondicionados para la venta al por menor; pelo de mesina (crin de florencia).",0.100000001
5007100000,500710,1312,Tejidos de borrilla.,0
5007100000,500710,1312,Tejidos de borrilla.,0
5007200000,500720,1312,"Los demás tejidos con un contenido de seda o de desperdicios de seda, distintos de la borrilla, superior o igual a 85% en peso.",0
5007200000,500720,1312,"Los demás tejidos con un contenido de seda o de desperdicios de seda, distintos de la borrilla, superior o igual a 85% en peso.",0
5007900000,500790,1312,Los demás  tejidos de  seda o de desperdicios de seda.,0
5007900000,500790,1312,Los demás  tejidos de  seda o de desperdicios de seda.,0
5101110000,510111,143,"Lana esquilada sin cardar ni peinar, sucia o lavada en vivo.",0.100000001
5101110000,510111,143,"Lana esquilada sin cardar ni peinar, sucia o lavada en vivo.",0.100000001
5101190000,510119,1011,"Las demás lanas sin cardar ni peinar, sucia incluida la  lavada en vivo.",0.100000001
5101190000,510119,1011,"Las demás lanas sin cardar ni peinar, sucia incluida la  lavada en vivo.",0.100000001
5101210000,510121,1311,"Lana esquilada sin cardar ni peinar, desgrasada sin carbonizar.",0.100000001
5101210000,510121,1311,"Lana esquilada sin cardar ni peinar, desgrasada sin carbonizar.",0.100000001
5101290000,510129,1311,"Las demás lanas sin cardar ni peinar, desgrasada sin carbonizar.",0.100000001
5101290000,510129,1311,"Las demás lanas sin cardar ni peinar, desgrasada sin carbonizar.",0.100000001
5101300000,510130,1311,"Lana sin cardar ni peinar, carbonizada.",0.100000001
5101300000,510130,1311,"Lana sin cardar ni peinar, carbonizada.",0.100000001
5102101000,510210,1011,Pelo fino de alpaca o de llama.,
5102101000,510210,1011,Pelo fino de alpaca o de llama.,
5102102000,510210,1011,Pelo fino de conejo o de liebre.,
5102102000,510210,1011,Pelo fino de conejo o de liebre.,
5102109000,510210,1011,"Los demás pelos finos, sin cardar ni peinar.",
5102109000,510210,1011,"Los demás pelos finos, sin cardar ni peinar.",
5102110000,510211,1011,"Pelo fino de cabra de cachemira, sin cardar ni peinar.",0.100000001
5102191000,510219,1011,"Pelo fino de alpaca o de llama, sin peinar ni cardar.",0.100000001
5102192000,510219,1011,"Pelo fino de conejo o de liebre, sin cardar ni peinar.",0.100000001
5102199000,510219,1011,"Los demás pelos finos, sin cardar ni peinar.",0.100000001
5102200000,510220,1011,"Pelo ordinario, sin cardar ni peinar.",0.100000001
5102200000,510220,1011,"Pelo ordinario, sin cardar ni peinar.",0.100000001
5103100000,510310,1311,"Borras de lana o de pelo fino, excepto las hilachas.",0.100000001
5103100000,510310,1311,"Borras de lana o de pelo fino, excepto las hilachas.",0.100000001
5103200000,510320,1311,Los demás desperdicios de lana o de pelo fino.,0.100000001
5103200000,510320,1311,Los demás desperdicios de lana o de pelo fino.,0.100000001
5103300000,510330,1311,"Desperdicios de pelo ordinario, incluidos los desperdicios de hilados, pero con exclusión de las hilachas.",0.100000001
5103300000,510330,1311,"Desperdicios de pelo ordinario, incluidos los desperdicios de hilados, pero con exclusión de las hilachas.",0.100000001
5104000000,510400,1311,Hilachas de lana o de pelo fino u ordinario.,0
5104000000,510400,1311,Hilachas de lana o de pelo fino u ordinario.,0
5105100000,510510,1311,Lana cardada.,0
5105100000,510510,1311,Lana cardada.,0
5105210000,510521,1311,Lana peinada a granel.,0
5105210000,510521,1311,Lana peinada a granel.,0
5105290000,510529,1311,Las demás lanas peinadas.,0
5105291000,510529,1311,"Lana y pelo fino u ordinario, enrollados en bolas (""tops"")",0
5105291000,510529,1311,"Lana y pelo fino u ordinario, enrollados en bolas (""tops"")",0
5105299000,510529,1311,"Las demás lanas, cardadas o peinadas.",0
5105299000,510529,1311,"Las demás lanas, cardadas o peinadas.",0
5105300000,510530,1311,"Pelo fino, cardado o peinado.",
5105300000,510530,1311,"Pelo fino, cardado o peinado.",
5105310000,510531,1311,"Pelo fino cardado o peinado , de cabra de cachemira.",0
5105391000,510539,1311,"Pelo fino cardado o peinado, de alpaca o de llama.",0
5105392000,510539,1311,"Pelo fino cardado o peinado, de vicuña.",0
5105399000,510539,1311,"Los demás pelos finos, cardados o peinados.",0
5105400000,510540,1311,"Pelo ordinario, cardado o peinado.",0
5105400000,510540,1311,"Pelo ordinario, cardado o peinado.",0
5106100000,510610,1311,"Hilados de lana cardada, con un contenido de lana superior o igual a 85% en peso, sin acondicionar para la venta al por menor.",0
5106100000,510610,1311,"Hilados de lana cardada, con un contenido de lana superior o igual a 85% en peso, sin acondicionar para la venta al por menor.",0
5106200000,510620,1311,"Hilados de lana cardada, con un contenido de lana inferior  a 85% en peso, sin acondicionar para la venta al por menor.",0
5106200000,510620,1311,"Hilados de lana cardada, con un contenido de lana inferior  a 85% en peso, sin acondicionar para la venta al por menor.",0
5107100000,510710,1311,"Hilados de lana peinada, con un contenido  de  lana  superior  o igual a 85% en peso, sin acondicionar para la venta al por menor.",0
5107100000,510710,1311,"Hilados de lana peinada, con un contenido  de  lana  superior  o igual a 85% en peso, sin acondicionar para la venta al por menor.",0
5107200000,510720,1311,"Hilados de lana peinada, con un contenido de lana inferior a 85% en peso, sin acondicionar para la venta al por menor.",0
5107200000,510720,1311,"Hilados de lana peinada, con un contenido de lana inferior a 85% en peso, sin acondicionar para la venta al por menor.",0
5108100000,510810,1311,"Hilados de pelo fino cardado, sin acondicionar para la venta al por menor.",0
5108100000,510810,1311,"Hilados de pelo fino cardado, sin acondicionar para la venta al por menor.",0
5108200000,510820,1311,"Hilados de pelo fino peinado, sin acondicionar para la venta al por menor.",0
5108200000,510820,1311,"Hilados de pelo fino peinado, sin acondicionar para la venta al por menor.",0
5109100000,510910,1311,"Hilados de  lana o  de pelo fino, con un contenido de lana o de pelo fino superior o igual a 85% en peso, acondicionados para la venta al por menor.",0.150000006
5109100000,510910,1311,"Hilados de  lana o  de pelo fino, con un contenido de lana o de pelo fino superior o igual a 85% en peso, acondicionados para la venta al por menor.",0.150000006
5109900000,510990,1311,"Los demás hilados de lana o de pelo fino, acondicionados para la venta  al por menor.",0.150000006
5109900000,510990,1311,"Los demás hilados de lana o de pelo fino, acondicionados para la venta  al por menor.",0.150000006
5110000000,511000,1311,"Hilados de pelo ordinario o de crin (incluidos los hilados de crin entorchados), aunque estén acondicionados para la venta al por menor.",0
5110000000,511000,1311,"Hilados de pelo ordinario o de crin (incluidos los hilados de crin entorchados), aunque estén acondicionados para la venta al por menor.",0
5110000010,511000,1311,"Hilados de pelo ordinario o de crin (incluidos los hilados de crin entorchados), sin acondicionar para la venta al por menor.",0
5110000020,511000,1311,"Hilados de pelo ordinario o de crin (incluidos los hilados de crin entorchados), acondicionados para la venta al por menor.",0
5110001000,511000,1311,"Hilados de pelo ordinario o de crin (incluidos los hilados de crin entorchados), sin acondicionar para la venta al por menor.",0
5110009000,511000,1311,"Los demás hilados de pelo ordinario o de crin (incluidos los hilados de crin entorchados), aunque estén acondicionados para la venta al por menor.",0
5111111000,511111,1312,"Tejidos de lana cardada o pelo fino, superior o igual a 85% en peso, de gramaje inferior o igual a 300 g /m2.",0
5111111000,511111,1312,"Tejidos de lana cardada o pelo fino, superior o igual a 85% en peso, de gramaje inferior o igual a 300 g /m2.",0
5111111000,511111,1312,"Tejidos de lana cardada o pelo fino, superior o igual a 85% en peso, de gramaje inferior o igual a 300 g /m2.",0
5111112000,511111,1312,"Tejidos de vicuña cardados, con un contenido de pelo fino, superior o igual a 85% en peso, de gramaje inferior o igual a 300 g/m2.",0
5111112000,511111,1312,"Tejidos de vicuña cardados, con un contenido de pelo fino, superior o igual a 85% en peso, de gramaje inferior o igual a 300 g/m2.",0
5111112000,511111,1312,"Tejidos de vicuña cardados, con un contenido de pelo fino, superior o igual a 85% en peso, de gramaje inferior o igual a 300 g/m2.",0
5111113000,511111,1312,"Los demás tejidos de otros pelos finos, con un contenido de pelos finos superior o igual a 85%  en peso, de gramaje inferior o igual a 300 g/m2.",0
5111114000,511111,1312,"Tejidos de alpaca o de llama cardados, con un contenido de pelo fino superior o igual al 85% en peso, de gramaje inferior o igual a 300 g/m2.",0
5111114000,511111,1312,"Tejidos de alpaca o de llama cardados, con un contenido de pelo fino superior o igual al 85% en peso, de gramaje inferior o igual a 300 g/m2.",0
5111119000,511111,1312,"Los demás tejidos de pelo fino cardado, con un contenido de lana o pelo fino superior o igual al 85% en peso, de gramaje inferior o igual a 300 g/m2.",0
5111119000,511111,1312,"Los demás tejidos de pelo fino cardado, con un contenido de lana o pelo fino superior o igual al 85% en peso, de gramaje inferior o igual a 300 g/m2.",0
5111191000,511119,1312,"Los demás tejidos de lana cardada, con un contenido de lana superior o igual a 85% en peso, de gramaje inferior o igual a 300 g/m2.",0
5111191000,511119,1312,"Los demás tejidos de lana cardada, con un contenido de lana superior o igual a 85% en peso, de gramaje inferior o igual a 300 g/m2.",0
5111191000,511119,1312,"Los demás tejidos de lana cardada, con un contenido de lana superior o igual a 85% en peso, de gramaje inferior o igual a 300 g/m2.",0
5111192000,511119,1312,"Los demás tejidos de vicuña cardados, con un contenido de pelo fino superior o igual a 85% en peso, con gramaje  inferior o igual a 300 g/m2.",0
5111192000,511119,1312,"Los demás tejidos de vicuña cardados, con un contenido de pelo fino superior o igual a 85% en peso, con gramaje  inferior o igual a 300 g/m2.",0
