hsfull,CIIU4
1001902090,0111
1001903000,0111
1001903000,0111
1001910000,0111
1001991010,0111
1001991090,0111
1001992000,0111
1002001000,0111
1002001000,0111
1002009000,0111
1002009000,0111
1002100000,0111
1002900000,0111
1003001000,0111
1003001000,0111
1003009000,0111
1003009000,0111
1003009010,0111
1003009090,0111
1003100000,0111
1003900010,0111
1003900090,0111
1004001000,0111
1004001000,0111
1004009000,0111
1004009000,0111
1004009010,0111
1004009090,0111
1004100000,0111
1004900000,0111
1005100000,0111
1005100000,0111
1005900000,0111
1005900010,0111
1005900090,0111
1005901100,0111
1005901100,0111
1005901200,0111
1005901200,0111
1005901900,0111
1005902000,0111
1005902000,0111
1005903000,0111
1005904000,0111
1005909000,0111
1005909010,0111
1005909010,0111
1005909090,0111
1005909090,0111
1006101000,0112
1006101000,0112
1006109000,0112
1006109000,0112
1006200000,1051
1006200000,1051
1006300000,1051
1006300000,1051
1006300010,1051
1006300010,1051
1006300090,1051
1006400000,1051
1006400000,1051
1007001000,0111
1007001000,0111
1007009000,0111
1007009000,0111
1007100000,0111
1007900000,0111
1008100000,0111
1008100000,0111
1008100010,0111
1008100090,0111
1008101000,0111
1008109000,0111
1008200000,0111
1008200000,0111
1008201000,0111
1008201000,0111
1008209000,0111
1008209000,0111
1008210000,0111
1008290000,0111
1008300000,0111
1008300000,0111
1008301000,0111
1008301000,0111
1008309000,0111
1008309000,0111
1008400000,0111
1008501000,0111
1008509000,0111
1008600000,0111
1008901000,0111
1008901000,0111
1008901000,0111
1008901010,0111
1008901010,0111
1008901090,0111
1008901090,0111
1008901100,0111
1008901900,0111
1008902000,0111
1008902100,0111
1008902900,0111
1008909000,0111
1008909000,0111
1008909000,0111
1008909010,0111
1008909090,0111
1008909100,0111
1008909100,0111
1008909200,0111
1008909900,0111
1008909900,0111
1101000000,1051
1101000000,1051
1102100000,1051
1102100000,1051
1102200000,1051
1102200000,1051
1102300000,1051
1102300000,1051
1102900000,1051
1102900000,1051
1102901000,1051
1102909000,1051
1103110000,1051
1103110000,1051
1103120000,1051
1103120000,1051
1103130000,1051
1103130000,1051
1103140000,1051
1103140000,1051
1103190000,1051
1103190000,1051
1103200000,1051
1103210000,1051
1103210000,1051
1103290000,1051
1103290000,1051
1104110000,1051
1104110000,1051
1104120000,1051
1104120000,1051
1104190000,1051
1104190000,1051
1104210000,1051
1104210000,1051
1104220000,1051
1104220000,1051
1104220010,1051
1104220090,1051
1104230000,1051
1104230000,1051
1104290000,1051
1104290000,1051
1104291000,1051
1104299000,1051
1104300000,1051
1104300000,1051
1105100000,1020
1105100000,1020
1105200000,1020
1105200000,1020
1105200000,1020
1106100000,1051
1106100000,1051
1106200000,1051
1106200000,1051
1106201000,1051
1106209000,1051
1106301000,1051
1106301000,1051
1106302000,1051
1106309000,1051
1106309000,1051
1107100000,1103
1107100000,1103
1107200000,1103
1107200000,1103
1108110000,1052
1108110000,1052
1108120000,1052
1108120000,1052
1108130000,1052
1108130000,1052
1108140000,1052
1108140000,1052
1108190000,1052
1108190000,1052
1108200000,1052
1108200000,1052
1109000000,1052
1109000000,1052
1201001000,0111
1201001000,0111
1201009000,0111
1201009000,0111
1201100000,0111
1201900000,0111
1202101000,0111
1202101000,0111
1202109000,0111
1202109000,0111
1202200000,1020
1202200000,1020
1202300000,0111
1202410000,0111
1202420000,1020
1203000000,0126
1203000000,0126
1204001000,0111
1204001000,0111
1204009000,0111
1204009000,0111
1205001000,0111
1205001000,0111
1205009000,0111
1205009000,0111
1205100000,0111
1205101000,0111
1205109000,0111
1205901000,0111
1205909000,0111
1206001000,0111
1206001000,0111
1206009000,0111
1206009000,0111
1207101000,0126
1207101000,0126
1207101000,0126
1207109000,0126
1207109000,0126
1207109000,0126
1207201000,0111
1207201000,0111
1207209000,0111
1207209000,0111
1207210000,0111
1207290000,0111
1207301000,0111
1207301000,0111
1207301000,0111
1207309000,0111
1207309000,0111
1207309000,0111
1207401000,0111
1207401000,0111
1207409000,0111
1207409000,0111
1207501000,0111
1207501000,0111
1207509000,0111
1207509000,0111
1207601000,0111
1207601000,0111
1207601000,0111
1207609000,0111
1207609000,0111
1207609000,0111
1207701000,0111
1207709000,0111
1207901000,0126
1207909000,0126
1207910000,0111
1207910000,0111
1207910010,0111
1207910090,0111
1207921000,0111
1207921000,0111
1207929000,0111
1207929000,0111
1207991000,0111
1207991000,0111
1207991000,0111
1207991100,0126
1207991900,0111
1207999000,0111
1207999000,0111
1207999100,0111
1207999900,0111
1208100000,1030
1208100000,1030
1208900000,1030
1208900000,1030
1209100000,0113
1209110000,0113
1209110000,0113
1209190000,0113
1209190000,0113
1209200000,0119
1209210000,0119
1209210000,0119
1209220000,0119
1209220000,0119
1209230000,0119
1209230000,0119
1209240000,0119
1209240000,0119
1209250000,0119
1209250000,0119
1209260000,0119
1209260000,0119
1209290000,0119
1209290000,0119
1209300000,0119
1209300000,0119
1209910000,0113
1209911000,0113
1209911000,0113
1209912000,0113
1209912000,0113
1209913000,0113
1209913000,0113
1209914000,0113
1209914000,0113
1209915000,0113
1209915000,0113
1209919000,0113
1209919000,0113
1209991000,0121
1209991000,0121
1209992000,0121
1209992000,0121
1209993000,0121
1209994000,0121
1209999000,0121
1209999000,0121
1210100000,0128
1210100000,0128
1210200000,0128
1210200000,0128
1211100000,0128
1211100000,0128
1211200000,0128
1211200000,0128
1211200000,0128
1211300000,0128
1211400000,0128
1211500000,0128
1211901000,0128
1211901000,0128
1211902000,0128
1211902000,0128
1211903000,0128
1211903000,0128
1211904000,0128
1211905000,0128
1211906000,0128
1211909000,0128
1211909000,0128
1211909000,0128
1212100000,0121
1212100000,0121
1212200000,0311
1212200000,0311
1212210000,0311
1212290000,0311
1212300000,1020
1212300000,1020
1212910000,0113
1212910000,0113
1212920000,0121
1212920000,0124
1212920000,0124
1212930000,0124
1212940000,0121
1212990000,0121
1212991000,0121
1212991000,0124
1212991000,0121
1212999000,0121
1212999000,0121
1212999000,0121
1213000000,0119
1213000000,0119
1214100000,1090
1214100000,1090
1214900000,0119
1214900000,0119
1301100000,0230
1301100000,0230
1301200000,0230
1301200000,0230
1301901000,0230
1301902000,0230
1301903000,0230
1301904000,0230
1301904000,0230
1301909000,0230
1301909000,0230
1301909000,0230
1302110000,0128
1302110000,0128
1302111000,0128
1302119000,0128
1302120000,1089
1302120000,1089
1302130000,1089
1302130000,1089
1302140000,1089
1302140000,1089
1302140000,1089
1302190000,1089
1302190000,1089
1302191000,1089
1302191100,1089
1302191900,1089
1302192000,1089
1302199000,1089
1302199100,1089
1302199900,1089
1302200000,1089
1302200000,1089
1302310000,1089
1302310000,1089
1302320000,1089
1302320000,1089
1302390000,1089
1302390000,1089
1302391000,1089
1302399000,1089
1401100000,0129
1401100000,0129
1401200000,0129
1401200000,0129
1401900000,0129
1401901000,0129
1401902000,0129
1401909000,0129
1402000000,0129
1402100000,0129
1402100000,0129
1402900000,0129
1402910000,0129
1402990000,0129
1403000000,0129
1403100000,0129
1403100000,0129
1403900000,0129
1403900000,0129
1404101000,0129
1404101000,0129
1404101100,0129
1404101900,0129
1404102000,0129
1404103000,0129
1404109000,0129
1404109000,0129
1404200000,1030
1404200000,1030
1404900000,0129
1404900000,0129
1404901000,0129
1404902000,0129
1404909000,0129
1501001000,1030
1501001000,1030
1501002000,1030
1501003000,1030
1501009000,1030
1501100000,1030
1501200000,1030
1501900000,1030
1502001000,1030
1502001100,1030
1502001100,1030
1502001900,1030
1502001900,1030
1502009000,1030
1502009000,1030
1502009010,1030
1502009090,1030
1502101000,1030
1502109000,1030
1502901000,1030
1502909000,1030
1503000000,1011
1503000000,1011
1504101000,1030
1504101000,1030
1504101100,1030
1504101100,1030
1504101900,1030
1504101900,1030
1504102000,1030
1504102100,1030
1504102100,1030
1504102900,1030
1504102900,1030
1504103000,1030
1504104000,1030
1504201000,1030
1504201000,1030
1504202000,1030
1504209000,1030
1504209000,1030
1504300000,1030
1504301000,1030
1504301000,1030
1504302000,1030
1504309000,1030
1504309000,1030
1505001000,1011
1505009100,1030
1505009900,1030
1505100000,1011
1505100000,1011
1505901000,1030
1505901000,1030
1505909000,1030
1505909000,1030
1506000010,1011
1506000020,1011
1506000090,1011
1506001000,1011
1506001000,1011
1506009000,1011
1506009000,1011
1507100000,1030
1507100000,1030
1507900000,1030
1507900010,1030
1507900010,1030
1507900090,1030
1507900090,1030
1507901000,1030
1507909000,1030
1508100000,1030
1508100000,1030
1508900000,1030
1508900000,1030
1509100000,1030
1509100000,1030
1509900000,1030
1509900000,1030
1510000000,1030
1510000000,1030
1510000010,1030
1510000090,1030
1511100000,1030
1511100000,1030
1511900000,1030
1511900000,1030
1512110000,1030
1512110000,1030
1512111000,1030
1512112000,1030
1512190000,1030
1512190000,1030
1512191000,1030
1512192000,1030
1512210000,1030
1512210000,1030
1512290000,1030
1512290000,1030
1513110000,1030
1513110000,1030
1513190000,1030
1513190000,1030
1513211000,1030
1513211000,1030
1513212000,1030
1513212000,1030
1513291000,1030
1513291000,1030
1513292000,1030
1513292000,1030
1514100000,1030
1514100000,1030
1514110000,1030
1514190000,1030
1514900000,1030
1514900000,1030
1514910000,1030
1514990000,1030
1515110000,1030
1515110000,1030
1515190000,1030
1515190000,1030
1515210000,1030
1515210000,1030
1515290000,1030
1515290000,1030
1515300000,1030
1515300000,1030
1515400000,1030
1515400000,1030
1515500000,1030
1515500010,1030
1515500090,1030
1515600000,1030
1515600000,1030
1515600010,1030
1515600090,1030
1515900000,1030
1515900000,1030
1515900010,1030
1515900010,1030
1515900090,1030
1515900091,1030
1515900099,1030
1516100000,1030
1516100000,1030
1516200000,1030
1516200000,1030
1517100000,1030
1517100000,1030
1517900000,1030
1517900000,1030
1518000010,2029
1518000090,2029
1518001000,2029
1518001000,2029
1518009000,2029
1518009000,2029
1519110000,2011
1519110000,2011
1519120000,2011
1519120000,2011
1519130000,2011
1519130000,2011
1519190000,2011
1519190000,2011
1519200000,2011
1519201000,2011
1519202000,2011
1519203000,2011
1519204000,2011
1519209000,2011
1519301000,2011
1519302000,2011
1519303000,2011
1519304000,2011
1519309000,2011
1520000000,2023
1520100000,2023
1520900000,2023
1521101000,1030
1521101000,1030
1521102000,1030
1521102000,1030
1521109000,1030
1521109000,1030
1521901000,0149
1521901000,0149
1521902000,0149
1521902000,0149
1522000000,1030
1522001000,1030
1522009000,1030
1601000000,1011
1601000000,1011
1602100000,1089
1602100000,1089
1602200000,1011
1602200000,1011
1602310000,1011
1602310000,1011
1602310010,1011
1602310090,1011
1602311000,1011
1602319000,1011
1602320000,1011
1602320010,1011
1602320090,1011
1602321000,1011
1602321000,1011
1602321000,1011
1602321100,1011
1602321900,1011
1602329000,1011
1602329000,1011
1602390000,1011
1602390000,1011
1602390010,1011
1602390090,1011
1602391000,1011
1602399000,1011
1602410000,1011
1602410000,1011
1602420000,1011
1602420000,1011
1602490000,1011
1602491000,1011
1602499000,1011
1602500000,1011
1602501000,1011
1602509000,1011
1602900000,1011
1602900000,1011
1603000000,1089
1603001000,1089
1603009000,1089
1604110000,1012
1604110000,1012
1604120000,1012
1604120000,1012
1604130000,1012
1604131000,1012
1604131000,1012
1604132000,1012
1604133000,1012
1604139000,1012
1604139000,1012
1604140000,1012
1604140000,1012
1604141000,1012
1604142000,1012
1604150000,1012
1604150000,1012
1604160000,1012
1604160000,1012
1604170000,1012
1604180000,1012
1604190000,1012
1604190000,1012
1604200000,1012
1604200000,1012
1604300000,1012
1604300000,1012
1604310000,1012
1604320000,1012
1605100000,1012
1605100000,1012
1605200000,1012
1605200000,1012
1605210000,1012
1605290000,1012
1605300000,1012
1605300000,1012
1605400000,1012
1605400000,1012
1605510000,1012
1605520000,1012
1605520000,1012
1605530000,1012
1605540000,1012
1605540000,1012
1605540000,1012
1605550000,1012
1605560000,1012
1605570000,1012
1605580000,1012
1605591000,1012
1605591000,1012
1605591000,1012
1605599000,1012
1605610000,1012
1605620000,1012
1605630000,1012
1605690000,1012
1605901000,1012
1605901000,1012
1605909000,1012
1605909000,1012
1701111000,1072
1701111000,1072
1701119000,1071
1701119000,1071
1701120000,1071
1701120000,1071
1701130000,1072
1701140000,1072
1701910000,1071
1701910000,1071
1701990000,1071
1701990000,1071
1701991000,1071
1701999000,1071
1702101010,1040
1702101020,1040
1702102000,1040
1702110000,1040
1702191000,1040
1702192000,1040
1702200000,1071
1702201000,1071
1702202000,1071
1702301000,1052
1702301000,1052
1702302000,1052
1702302000,1052
1702309000,1052
1702309000,1052
1702401000,1052
1702401000,1052
1702402000,1052
1702402000,1052
1702500000,1052
1702500000,1052
1702600000,1052
1702601000,1052
1702602000,1052
1702901000,1052
1702901000,1052
1702902000,1052
1702902000,1052
1702903000,1052
1702903000,1052
1702904000,1052
1702904000,1052
1702909000,1052
1702909010,1052
1702909090,1052
1703100000,1071
1703100000,1071
1703900000,1071
1703900000,1071
1704100000,1082
1704100000,1082
1704101000,1082
1704101000,1082
1704109000,1082
1704109000,1082
1704109000,1082
1704901000,1082
1704901000,1082
1704909000,1082
1704909000,1082
1801001000,0127
1801001000,0127
1801001000,0127
1801001100,0127
1801001900,0127
1801002000,0127
1801002000,0127
1801002000,0127
1802000000,0127
1802000000,0127
1802000000,0127
1803100000,1082
1803100000,1082
1803100000,1082
1803200000,1082
1803200000,1082
1803200000,1082
1804000000,1082
1804000000,1082
1804000000,1082
1804001100,1082
1804001200,1082
1804001300,1082
1804002000,1082
1805000000,1082
1805000000,1082
1805000000,1082
1806100000,1082
1806100000,1082
1806100000,1082
1806200000,1082
1806200000,1082
1806200000,1082
1806200000,1082
1806200010,1082
1806200090,1082
1806201000,1082
1806209000,1082
1806310000,1082
1806310000,1082
1806310000,1082
1806310000,1082
1806310010,1082
1806310010,1082
1806310090,1082
1806310090,1082
1806311000,1082
1806319000,1082
1806320000,1082
1806320000,1082
1806320000,1082
1806320010,1082
1806320010,1082
1806320090,1082
1806320090,1082
1806900000,1082
1806900000,1082
1806900000,1082
1806900010,1082
1806900010,1082
1806900090,1082
1806900090,1082
1901101000,1089
1901101000,1089
1901101000,1089
1901101000,1089
1901101000,1089
1901109000,1089
1901109000,1089
1901109000,1089
1901109100,1089
1901109900,1089
1901200000,1051
1901200000,1051
1901200000,1051
1901901000,1089
1901901000,1089
1901901000,1089
1901902000,1040
1901902000,1089
1901909000,1089
1901909000,1089
